date,obs,sim,bf
2000-05-04 00:00:00 +0000 UTC,0.0004754348323825624,0.00045477669739271427,0.0004102744771750046
2000-05-05 00:00:00 +0000 UTC,0.0004574453930444937,0.00042925150455021965,0.00038724705468769444
2000-05-06 00:00:00 +0000 UTC,0.00044716573092891713,0.0004051589609032135,0.00036551208936238047
2000-05-07 00:00:00 +0000 UTC,0.0004394559843422347,0.0003824186563356978,0.0003449970396231865
2000-05-08 00:00:00 +0000 UTC,0.000444595815400023,0.0003663078349404876,0.0003329860423389675
2000-05-09 00:00:00 +0000 UTC,0.00044716573092891713,0.00037232214195770017,0.000329747751902573
2000-05-10 00:00:00 +0000 UTC,0.0006167803396507889,0.0005255046071355452,0.00038199261905854607
2000-05-11 00:00:00 +0000 UTC,0.0008532127521239085,0.001053882207516225,0.00043130514531659675
2000-05-12 00:00:00 +0000 UTC,0.0010228273608457804,0.0012313274245566897,0.00047784991379483236
2000-05-13 00:00:00 +0000 UTC,0.0018503408964091281,0.0017123627696552096,0.0005217822700759884
2000-05-14 00:00:00 +0000 UTC,0.0022872269039508493,0.002471011247237164,0.0005632488406813817
2000-05-15 00:00:00 +0000 UTC,0.002438852103970462,0.002015360052630303,0.0006023880224445417
2000-05-16 00:00:00 +0000 UTC,0.001719275143163907,0.001647254464497332,0.0006393304444178318
2000-05-17 00:00:00 +0000 UTC,0.001069085840365875,0.0013453966750970367,0.0006741994038536981
2000-05-18 00:00:00 +0000 UTC,0.0029297063988905797,0.0016587104040796897,0.0007071112777156549
2000-05-19 00:00:00 +0000 UTC,0.003777779381228319,0.0031951571026984445,0.0007381759110924446
2000-05-20 00:00:00 +0000 UTC,0.003983372868626329,0.0029038730032680416,0.0007674969838117295
2000-05-21 00:00:00 +0000 UTC,0.0026213162903368043,0.0023984617883021013,0.0007951723564769013
2000-05-22 00:00:00 +0000 UTC,0.0015034019936503214,0.001974619750099536,0.0008212943970819292
2000-05-23 00:00:00 +0000 UTC,0.000986848482169643,0.0016208734550218818,0.0008459502892943383
2000-05-24 00:00:00 +0000 UTC,0.0008917615463289401,0.0014305429261693816,0.0008692223234352288
2000-05-25 00:00:00 +0000 UTC,0.0009174607016178816,0.0015855990772732842,0.0008911881711274975
2000-05-26 00:00:00 +0000 UTC,0.0008583525831816969,0.001526841948196423,0.0009119211445289143
2000-05-27 00:00:00 +0000 UTC,0.0007298566841937508,0.0012888155935065959,0.0009175013985343937
2000-05-28 00:00:00 +0000 UTC,0.0006321998328241538,0.00105786764533744,0.0008660049162715273
2000-05-29 00:00:00 +0000 UTC,0.0005602421367434983,0.0009060615123247728,0.0008173987704045353
2000-05-30 00:00:00 +0000 UTC,0.0005037039338362077,0.0008552071150747728,0.0007715207353965613
2000-05-31 00:00:00 +0000 UTC,0.00044973564645781126,0.0008072070159982215,0.0007282176909224626
2000-06-01 00:00:00 +0000 UTC,0.000421466545004166,0.0007641266749351596,0.000690402086635997
2000-06-02 00:00:00 +0000 UTC,0.001048526516134722,0.000985685058184796,0.0007224045546181998
2000-06-03 00:00:00 +0000 UTC,0.0010151176142590979,0.001775626602261994,0.0007526108242213636
2000-06-04 00:00:00 +0000 UTC,0.0006913079512603386,0.0014438712044688906,0.000781121710439465
2000-06-05 00:00:00 +0000 UTC,0.0005294030891251492,0.0011667963387374221,0.0007980019748794869
2000-06-06 00:00:00 +0000 UTC,0.0005294030891251492,0.0010435431859497652,0.0008239651978586102
2000-06-07 00:00:00 +0000 UTC,0.0005705217988590749,0.0012209534581305297,0.0008484711863814516
2000-06-08 00:00:00 +0000 UTC,0.0005396827512407258,0.0010183054783309922,0.0008031253497282062
2000-06-09 00:00:00 +0000 UTC,0.00046258522410228204,0.000844200348269367,0.0007580484371554276
2000-06-10 00:00:00 +0000 UTC,0.0004060470518308011,0.0008046112015902682,0.0007312964485749701
2000-06-11 00:00:00 +0000 UTC,0.0010048379521435213,0.0009692562716157843,0.0007610036439967108
2000-06-12 00:00:00 +0000 UTC,0.0022358285933729662,0.001783817222493528,0.0007890434675053853
2000-06-13 00:00:00 +0000 UTC,0.0030839015757107057,0.0027538669190892645,0.000815509503468586
2000-06-14 00:00:00 +0000 UTC,0.003340893373686598,0.0030651239864028334,0.0008404900836562158
2000-06-15 00:00:00 +0000 UTC,0.003392291684264481,0.0032528168293667883,0.0008640685820523591
2000-06-16 00:00:00 +0000 UTC,0.0026727146009146874,0.0031336469821670195,0.000886323693120285
2000-06-17 00:00:00 +0000 UTC,0.0018606205585247047,0.0028792753342626164,0.0009073296944493069
2000-06-18 00:00:00 +0000 UTC,0.001277249182021159,0.002875080421841557,0.0009271566946600941
2000-06-19 00:00:00 +0000 UTC,0.0009637192424095956,0.002457800602986301,0.0009458708673958371
2000-06-20 00:00:00 +0000 UTC,0.000796674549216618,0.0022919086055276836,0.0009635346721802181
2000-06-21 00:00:00 +0000 UTC,0.0008455030055372261,0.00213810389115279,0.0009802070628793162
2000-06-22 00:00:00 +0000 UTC,0.0007324265997226449,0.002393290792869248,0.0009959436844631988
2000-06-23 00:00:00 +0000 UTC,0.0006244900862374714,0.002121889299206985,0.0010107970587238985
2000-06-24 00:00:00 +0000 UTC,0.0005473925590990276,0.0018449944218976856,0.0010248167595696242
2000-06-25 00:00:00 +0000 UTC,0.003777779381228319,0.002061111185357344,0.0010380495784802532
2000-06-26 00:00:00 +0000 UTC,0.0034950885505067243,0.003911368013900884,0.0010505396806763274
2000-06-27 00:00:00 +0000 UTC,0.0038548769696383823,0.004564660392635464,0.0010623287525227706
2000-06-28 00:00:00 +0000 UTC,0.0026984138787468676,0.004115848010301506,0.001073456140659297
2000-06-29 00:00:00 +0000 UTC,0.0016884361568171775,0.003528983090438197,0.0010839589833218654
2000-06-30 00:00:00 +0000 UTC,0.0013646264325467988,0.003473439996662775,0.0010938723342934715
2000-07-01 00:00:00 +0000 UTC,0.0010588061782502984,0.0038114689524936848,0.0011032292798979681
2000-07-02 00:00:00 +0000 UTC,0.0007761152249854648,0.003201978857462905,0.0011120610494273913
2000-07-03 00:00:00 +0000 UTC,0.000907181039502305,0.0027476455496744925,0.0011203971193713446
2000-07-04 00:00:00 +0000 UTC,0.001670446686843299,0.0027186980533307086,0.0011282653117963136
2000-07-05 00:00:00 +0000 UTC,0.0035207875832524273,0.002999781407791049,0.001135691887203259
2000-07-06 00:00:00 +0000 UTC,0.003417990962096661,0.0025199726518681247,0.0011427016321734023
2000-07-07 00:00:00 +0000 UTC,0.0017398344673950604,0.0021154819321836734,0.0011493179420947284
2000-07-08 00:00:00 +0000 UTC,0.000989418397698537,0.001774563956404066,0.0011555628992453084
2000-07-09 00:00:00 +0000 UTC,0.0006758884580869737,0.0014873007038842872,0.0011324064215182353
2000-07-10 00:00:00 +0000 UTC,0.0005551023056857101,0.001291617674626276,0.0011167688218283844
2000-07-11 00:00:00 +0000 UTC,0.0005011340183073135,0.0012510967576943304,0.0010540880826852366
2000-07-12 00:00:00 +0000 UTC,0.000444595815400023,0.001102844365402948,0.0009949254172765425
2000-07-13 00:00:00 +0000 UTC,0.00039576735907941485,0.0010409451624236448,0.000939083367133078
2000-07-14 00:00:00 +0000 UTC,0.00037006820379047336,0.0009836548882057661,0.0008879341090638859
2000-07-15 00:00:00 +0000 UTC,0.00046001530857338785,0.0010575125490205287,0.0009088497227856431
2000-07-16 00:00:00 +0000 UTC,0.0006167803396507889,0.0014853559750710736,0.0009285914085627018
2000-07-17 00:00:00 +0000 UTC,0.000796674549216618,0.001558171204437655,0.0009472250552968976
2000-07-18 00:00:00 +0000 UTC,0.0009174607016178816,0.0014843894341380515,0.0009648128537521994
2000-07-19 00:00:00 +0000 UTC,0.000989418397698537,0.0016077670384559654,0.0009814135041196147
2000-07-20 00:00:00 +0000 UTC,0.0008789119686844694,0.0013513279149997405,0.000984169162664114
2000-07-21 00:00:00 +0000 UTC,0.0007067274444337035,0.0011327987990172642,0.0009334960582468388
2000-07-22 00:00:00 +0000 UTC,0.0005756616299168632,0.0009866968221628229,0.0008840501242019117
2000-07-23 00:00:00 +0000 UTC,0.0005037039338362077,0.0009331421513951576,0.0008387088638106366
2000-07-24 00:00:00 +0000 UTC,0.0004574453930444937,0.0008848827389867044,0.0007916347599477701
2000-07-25 00:00:00 +0000 UTC,0.000421466545004166,0.0008282514040396534,0.0007472027782206156
2000-07-26 00:00:00 +0000 UTC,0.0003880576124927324,0.0007817642446680666,0.0007052646245819757
2000-07-27 00:00:00 +0000 UTC,0.0003649283420968754,0.0007378862640746854,0.0006656803282654493
2000-07-28 00:00:00 +0000 UTC,0.0003495088489235105,0.000696471017219876,0.0006283177746257277
2000-07-29 00:00:00 +0000 UTC,0.00034179910233682803,0.0006590678186432978,0.0005953701218355421
2000-07-30 00:00:00 +0000 UTC,0.00034179910233682803,0.0006358761214333436,0.0005742725296611028
2000-07-31 00:00:00 +0000 UTC,0.00034693893339461635,0.0006332133665942697,0.0005573223296789546
2000-08-01 00:00:00 +0000 UTC,0.0003854876969638382,0.0006428966049572913,0.00057196010291548
2000-08-02 00:00:00 +0000 UTC,0.000444595815400023,0.0007503435832569383,0.0006106103487905398
2000-08-03 00:00:00 +0000 UTC,0.0005037039338362077,0.0008530423943347591,0.0006009302815219719
2000-08-04 00:00:00 +0000 UTC,0.0005062738493651019,0.0006711510658416478,0.0005672019453766015
2000-08-05 00:00:00 +0000 UTC,0.0004548754775155996,0.0005934375691931317,0.0005353666751893217
2000-08-06 00:00:00 +0000 UTC,0.0004086169673596952,0.0005601297755430198,0.0005053182190920821
2000-08-07 00:00:00 +0000 UTC,0.000398337274608309,0.0005640132480813241,0.0005254712332129842
2000-08-08 00:00:00 +0000 UTC,0.0003854876969638382,0.0006334739742987967,0.0004959781773069941
2000-08-09 00:00:00 +0000 UTC,0.00041375679841748354,0.0005819814773492817,0.0005388930508879582
2000-08-10 00:00:00 +0000 UTC,0.00042660637606195426,0.0007360781373431344,0.0005220459180445027
2000-08-11 00:00:00 +0000 UTC,0.00046772508579588,0.0006533966406535265,0.0005634976909144855
2000-08-12 00:00:00 +0000 UTC,0.00047286491685366827,0.0008768370127178179,0.0006021272265480499
2000-08-13 00:00:00 +0000 UTC,0.0004985641027784194,0.0007511845837619229,0.0005683317096240957
2000-08-14 00:00:00 +0000 UTC,0.0005011340183073135,0.0005946195900840319,0.0005364330293050983
2000-08-15 00:00:00 +0000 UTC,0.00047029500132477413,0.0005612454533003401,0.000506324722088398
2000-08-16 00:00:00 +0000 UTC,0.0005139835959517843,0.0006164654899347431,0.0005486588764893495
2000-08-17 00:00:00 +0000 UTC,0.0005139835959517843,0.0008491200096583152,0.0005587106026494089
2000-08-18 00:00:00 +0000 UTC,0.0004882844100270331,0.00065502085032289,0.0005273519249565246
2000-08-19 00:00:00 +0000 UTC,0.0004805746634403507,0.000579644430272613,0.0005360744834147034
2000-08-20 00:00:00 +0000 UTC,0.0004548754775155996,0.0006269815085162541,0.0005059863002567943
2000-08-21 00:00:00 +0000 UTC,0.00042660637606195426,0.0005293904270198666,0.0004775868726613162
2000-08-22 00:00:00 +0000 UTC,0.00039062752802162653,0.0004996773990302554,0.0004507814160633561
2000-08-23 00:00:00 +0000 UTC,0.0005216933425384667,0.0006047596603683584,0.0004962330424137874
2000-08-24 00:00:00 +0000 UTC,0.000619350255179683,0.00099839183345374,0.0005391336112138843
2000-08-25 00:00:00 +0000 UTC,0.0005987908696769105,0.0007724328710003081,0.0005319099924245274
2000-08-26 00:00:00 +0000 UTC,0.00054225266676962,0.0005962550672361813,0.0005020555491135027
2000-08-27 00:00:00 +0000 UTC,0.0004959941566137156,0.0005699049236814715,0.0005351725771034804
2000-08-28 00:00:00 +0000 UTC,0.00046001530857338785,0.0006656734740730295,0.000505135015124387
2000-08-29 00:00:00 +0000 UTC,0.00042917629159084844,0.0005284997661471669,0.00047678336749937175
2000-08-30 00:00:00 +0000 UTC,0.00039576735907941485,0.0004988367281650984,0.0004500230091316557
2000-08-31 00:00:00 +0000 UTC,0.0003777779503771558,0.00047083858367719404,0.0004247646259350209
2000-09-01 00:00:00 +0000 UTC,0.00035978851103908707,0.0004444118874217585,0.00040092391674340875
2000-09-02 00:00:00 +0000 UTC,0.00034693893339461635,0.0004201288131332598,0.0003793283442742517
2000-09-03 00:00:00 +0000 UTC,0.00034693893339461635,0.0004054920731969517,0.0003677256255300891
2000-09-04 00:00:00 +0000 UTC,0.0003495088489235105,0.0004033424551333493,0.0003496886223237255
2000-09-05 00:00:00 +0000 UTC,0.00034693893339461635,0.00037035271206342467,0.0003300616942713157
2000-09-06 00:00:00 +0000 UTC,0.00033665924064323006,0.0003453285221052706,0.00031153636426980806
2000-09-07 00:00:00 +0000 UTC,0.0003263795785276535,0.000325946312833587,0.0002940508030679559
2000-09-08 00:00:00 +0000 UTC,0.00031353000088318276,0.00030765196631346857,0.00027754665169689625
2000-09-09 00:00:00 +0000 UTC,0.00030068039260290234,0.00029038442421303696,0.00026196882669405903
2000-09-10 00:00:00 +0000 UTC,0.00036235842656798126,0.00027408605521350596,0.0002472653362592498
2000-09-11 00:00:00 +0000 UTC,0.0006090705317924872,0.00047942852730038636,0.0003041396832840926
2000-09-12 00:00:00 +0000 UTC,0.0006270600017663655,0.001206499581977201,0.00035782185119350796
2000-09-13 00:00:00 +0000 UTC,0.0006142104241218947,0.0010460489355641044,0.0004084910070116117
2000-09-14 00:00:00 +0000 UTC,0.0006604689036419895,0.0008543560848553565,0.000456316261678143
2000-09-15 00:00:00 +0000 UTC,0.0009277403637334582,0.0008391045231510069,0.0005014572344650104
2000-09-16 00:00:00 +0000 UTC,0.0010742256714236632,0.0013463992667251117,0.0005440645857139045
2000-09-17 00:00:00 +0000 UTC,0.0009945582287563253,0.0010583907743054908,0.0005842805196730142
2000-09-18 00:00:00 +0000 UTC,0.0008223737657771788,0.0008195535675306957,0.0005744923937923371
2000-09-19 00:00:00 +0000 UTC,0.0006630388191708836,0.0006407543862878164,0.0005422479335502749
2000-09-20 00:00:00 +0000 UTC,0.0005396827512407258,0.0005673293228435894,0.0005118132539555048
2000-09-21 00:00:00 +0000 UTC,0.0004882844100270331,0.0005462259756577482,0.0004978370292901472
2000-09-22 00:00:00 +0000 UTC,0.00045230556198670545,0.0005763369590473787,0.0005111358129023332
2000-09-23 00:00:00 +0000 UTC,0.0005139835959517843,0.0006915473746988846,0.0005531999358317681
2000-09-24 00:00:00 +0000 UTC,0.0006835982046736561,0.0009080824620239713,0.0005929031311770062
2000-09-25 00:00:00 +0000 UTC,0.0007555559007543116,0.0009001046987231484,0.0006017245230433081
2000-09-26 00:00:00 +0000 UTC,0.000670748565757566,0.000702185942213498,0.0005679516086068514
2000-09-27 00:00:00 +0000 UTC,0.0005551023056857101,0.0005942219076967268,0.0005360742621684603
2000-09-28 00:00:00 +0000 UTC,0.00048571449449813904,0.0005608700915809239,0.0005059860914284106
2000-09-29 00:00:00 +0000 UTC,0.00043688606881334054,0.0005293902085322371,0.0004775866755538161
2000-09-30 00:00:00 +0000 UTC,0.00040347713630190695,0.0004996771928056529,0.00045078123001888326
2000-10-01 00:00:00 +0000 UTC,0.0003829177814349441,0.00047163187566763153,0.0004254802902566314
2000-10-02 00:00:00 +0000 UTC,0.0003752080348482616,0.00044516065441530753,0.00040159941306625344
2000-10-03 00:00:00 +0000 UTC,0.00036235842656798126,0.00042017517997260616,0.0003790588947795463
2000-10-04 00:00:00 +0000 UTC,0.0003752080348482616,0.0004416724297929101,0.0004197019604501072
2000-10-05 00:00:00 +0000 UTC,0.0004009071901372031,0.0005476578057285283,0.0003985103768032867
2000-10-06 00:00:00 +0000 UTC,0.00043688606881334054,0.0004472977381850514,0.00041223153122216526
2000-10-07 00:00:00 +0000 UTC,0.0005448225822985141,0.0005159006908769573,0.000419782046550283
2000-10-08 00:00:00 +0000 UTC,0.00054225266676962,0.0005285256279357845,0.00044619573899099506
2000-10-09 00:00:00 +0000 UTC,0.000508843764893996,0.0005530500633298364,0.00042115216849026297
2000-10-10 00:00:00 +0000 UTC,0.0004754348323825624,0.0004406323376823666,0.00039751421523016937
2000-10-11 00:00:00 +0000 UTC,0.0004574453930444937,0.0004159010234869313,0.0003752029863137479
2000-10-12 00:00:00 +0000 UTC,0.00042660637606195426,0.00039255780056289574,0.0003541440168554511
2000-10-13 00:00:00 +0000 UTC,0.0004060470518308011,0.00037052475969110116,0.000334267021450726
2000-10-14 00:00:00 +0000 UTC,0.00039576735907941485,0.00034972836445305036,0.00031550565959482553
2000-10-15 00:00:00 +0000 UTC,0.0003854876969638382,0.0003300992057992909,0.0002977973142679275
2000-10-16 00:00:00 +0000 UTC,0.0003880576124927324,0.0003123724727103484,0.0002821826577056845
2000-10-17 00:00:00 +0000 UTC,0.0003854876969638382,0.00029713218327405275,0.00026634462819353155
2000-10-18 00:00:00 +0000 UTC,0.0003880576124927324,0.0002786642570802053,0.00025139553771422825
2000-10-19 00:00:00 +0000 UTC,0.00039319744355052066,0.00028530349926491564,0.0002678870729115229
2000-10-20 00:00:00 +0000 UTC,0.0004009071901372031,0.00033307149333430765,0.0002528514098371387
2000-10-21 00:00:00 +0000 UTC,0.000398337274608309,0.0002645469170970123,0.0002386596514783847
2000-10-22 00:00:00 +0000 UTC,0.00038034786590604994,0.00024969872651578386,0.0002252644321044953
2000-10-23 00:00:00 +0000 UTC,0.00037006820379047336,0.0002356839184058229,0.00021262104447494616
2000-10-24 00:00:00 +0000 UTC,0.0003726381193193675,0.00022615157460180232,0.0002057635969317195
2000-10-25 00:00:00 +0000 UTC,0.0003777779503771558,0.0002240386598982255,0.00019421473015433476
2000-10-26 00:00:00 +0000 UTC,0.00038034786590604994,0.0002031980290331405,0.00018331406512804034
2000-10-27 00:00:00 +0000 UTC,0.0004086169673596952,0.00019179315955319246,0.0001730252203170357
2000-10-28 00:00:00 +0000 UTC,0.00043688606881334054,0.00021982604253045784,0.00021660289547078065
2000-10-29 00:00:00 +0000 UTC,0.0004420258998711288,0.00031855530235943164,0.0002044456527869937
2000-10-30 00:00:00 +0000 UTC,0.00041889662947527186,0.0002139021775418289,0.00019297075809006652
2000-10-31 00:00:00 +0000 UTC,0.00040347713630190695,0.00020189651770374377,0.00018213991332284246
2000-11-01 00:00:00 +0000 UTC,0.00039319744355052066,0.00019056469798175388,0.00017191696997826273
2000-11-02 00:00:00 +0000 UTC,0.0003829177814349441,0.00017986889783886396,0.00016226780845184628
2000-11-03 00:00:00 +0000 UTC,0.0003880576124927324,0.00017538308236126547,0.00016086516706192674
2000-11-04 00:00:00 +0000 UTC,0.00039576735907941485,0.0001913984779614274,0.0001652968854963218
2000-11-05 00:00:00 +0000 UTC,0.0004086169673596952,0.00021442301865274042,0.00018109743492747388
2000-11-06 00:00:00 +0000 UTC,0.00041375679841748354,0.00023273849116459553,0.00017093300263288521
2000-11-07 00:00:00 +0000 UTC,0.0004060470518308011,0.0001788394176081173,0.00016133906811432886
2000-11-08 00:00:00 +0000 UTC,0.00040347713630190695,0.00016880172075940507,0.00015228361111695678
2000-11-09 00:00:00 +0000 UTC,0.00044716573092891713,0.00016559944739391873,0.00015235113342331895
2000-11-10 00:00:00 +0000 UTC,0.0007092973599625976,0.00027250533344774504,0.00021455271762800933
2000-11-11 00:00:00 +0000 UTC,0.001125624104544785,0.000686028879288219,0.0002732631215654699
2000-11-12 00:00:00 +0000 UTC,0.0011436134519754247,0.0009483743715408581,0.00032867829425877034
